Incident energy;
Incident energy;
Incident energy;?(E)
41.03036;0.1980677
41.03913;0.2151714
41.0479;0.2353291
41.05667;0.2591278
41.06544;0.2872493
41.07421;0.3204768
41.08298;0.3596998
41.09175;0.4059149
41.10052;0.4602231
41.10929;0.523821
41.11806;0.5979863
41.12683;0.684055
41.1356;0.7833906
41.14437;0.8973444
41.15314;1.027207
41.16191;1.17415
41.17068;1.339165
41.17945;1.522989
41.18822;1.726033
41.19699;1.948307
41.21588;2.489513
41.23477;3.103679
41.25366;3.764399
41.27254;4.432242
41.28334;4.799102
41.30223;5.378592
41.32112;5.834505
41.33568;6.073116
41.35024;6.1971
41.358;6.213392
41.36318;6.204686
41.38251;6.036368
41.40183;5.671168
41.42302;5.090303
41.44421;4.387682
41.48467;2.970452
41.5049;2.329796
41.51501;2.041758
41.52512;1.778056
41.53427;1.561196
41.54342;1.365178
41.55257;1.189623
41.56172;1.033755
41.57087;0.8964919
41.58002;0.7765281
41.58917;0.6724172
41.59832;0.5826401
41.60747;0.5056644
41.61662;0.4399922
41.62577;0.3841966
41.63492;0.3369479
41.64407;0.2970302
41.65322;0.2633505
41.66237;0.2349411
41.67152;0.2109566
41.68067;0.1906676
41.68982;0.1734518
41.69897;0.1587834
41.70812;0.1462225
41.71727;0.1354034
41.72642;0.1260245
41.74472;0.1106434
41.76302;0.09859826
41.78132;0.08890968
41.79962;0.08092992
41.81792;0.07422621
41.83622;0.0685036
41.85452;0.06355562
41.89112;0.05542592
41.92772;0.04903606
41.96432;0.04390157
42.00285;0.03950746
42.02212;0.03761964
42.04138;0.03590672
42.06065;0.03434758
42.07991;0.0329277
42.09917;0.03163285
42.11843;0.03045197
42.12855;0.02987405
42.13866;0.02932451
42.14878;0.02880129
42.15889;0.02830453
42.16901;0.02783251
42.17912;0.02738545
42.18923;0.02696227
42.19934;0.02656242
42.20946;0.02618502
42.21957;0.02583034
42.2398;0.02518579
42.26003;0.02462504
42.28025;0.0241445
42.30722;0.02362168
42.33418;0.02322867
42.34959;0.02306248
42.365;0.02294149
42.385;0.02286041
42.4;0.02286669
42.405;0.02288395
42.42264;0.02301832
42.44028;0.02329731
42.47074;0.02429601
42.48597;0.02516733
42.50119;0.02640805
42.51482;0.02794139
42.52845;0.03000293
42.54208;0.03275111
42.5557;0.03637881
42.56933;0.04112679
42.58295;0.047262
42.59658;0.05510079
42.6102;0.06496014
42.61742;0.07112188
42.62463;0.07798358
42.63906;0.09401472
42.65349;0.1133407
42.66792;0.1361199
42.68235;0.1623266
42.69678;0.1916992
42.72563;0.2574813
42.75289;0.3221437
42.78014;0.3796456
42.79617;0.4059961
42.8122;0.4245236
42.8241;0.4324103
42.836;0.434919
42.8566;0.4263598
42.87028;0.4120791
42.88395;0.3917731
42.91004;0.3401331
42.93613;0.2790129
42.96099;0.2199597
42.98584;0.166233
42.99827;0.1425704
43.01069;0.121404
43.02312;0.1027775
43.03554;0.08668311
43.043;0.07817551
43.05045;0.07050116
43.05791;0.06359372
43.06536;0.05742157
43.07282;0.05191513
43.08027;0.04703491
43.08773;0.04271343
43.09518;0.03890898
43.10388;0.03504431
43.11258;0.03172896
43.12128;0.02889121
43.12997;0.0264682
43.13867;0.02439554
43.14737;0.02262397
43.15607;0.02110758
43.16476;0.0198079
43.17988;0.01795981
43.195;0.01651591
43.21158;0.01527018
43.22816;0.01427922
43.26031;0.012837
43.27639;0.01227592
43.29246;0.01178967
43.30452;0.01146417
43.31658;0.0111669
43.32864;0.01089402
43.34069;0.01064259
43.35275;0.01040967
43.3648;0.01019354
43.37686;0.009992086
43.38891;0.009804161
43.40097;0.009628184
43.41302;0.009463346
43.42508;0.009308422
43.43713;0.00916284
43.44919;0.009025629
43.46124;0.008896379
43.4733;0.008774308
43.48535;0.00865912
43.50625;0.008474116
43.52715;0.008306189
43.56894;0.008015314
43.58823;0.007899049
43.60752;0.007793118
43.62038;0.007727973
43.62933;0.007685147
43.64195;0.007628204
43.647;0.007606538
43.66215;0.007545365
43.67504;0.007497853
43.68793;0.007454571
43.71209;0.007385228
43.73625;0.007332261
43.76617;0.007292168
43.78113;0.007284225
43.79609;0.007285606
43.80645;0.0072927
43.81681;0.007305435
43.82717;0.007324493
43.83752;0.007350686
43.84788;0.007385118
43.85824;0.007429089
43.8686;0.007484266
43.87895;0.007552685
43.88931;0.007637139
43.89967;0.00774093
43.91003;0.007868291
43.92038;0.008024354
43.93074;0.008216012
43.94109;0.008451021
43.95145;0.008739789
43.9618;0.009093787
43.97792;0.009810332
43.99403;0.01078759
44.01014;0.01210899
44.02625;0.01387321
44.03431;0.01495647
44.04236;0.01619127
44.05042;0.01759539
44.05847;0.0191797
44.07458;0.02294958
44.09069;0.02759145
44.1022;0.03147272
44.11371;0.03582811
44.12522;0.04064017
44.13672;0.04586491
44.15974;0.05729754
44.18275;0.06931803
44.19196;0.07404977
44.21268;0.08395011
44.23339;0.09202739
44.24619;0.095723
44.25898;0.09822447
44.277;0.09952317
44.29202;0.09854544
44.30703;0.0957564
44.32118;0.091622
44.34239;0.08319182
44.3636;0.07293731
44.37302;0.06806894
44.40602;0.05100527
44.42252;0.04313371
44.43901;0.0360568
44.45551;0.02990155
44.472;0.02471961
44.48025;0.02248407
44.4885;0.02047575
44.49675;0.01868315
44.50499;0.01709476
44.51913;0.0147972
44.53327;0.01297405
44.54741;0.01154882
44.56155;0.01045034
44.57569;0.00961576
44.58983;0.008992084
44.60397;0.008536528
44.61811;0.00821611
44.63225;0.008006743
44.64639;0.007892065
44.66053;0.007862185
44.67467;0.007912385
44.69824;0.008173032
44.72181;0.008664447
44.74538;0.009398909
44.76894;0.01037346
44.8632;0.01540446
44.89148;0.0164694
44.90624;0.01679515
44.921;0.01693859
44.93692;0.01688288
44.95283;0.01661732
44.96456;0.01630008
44.98802;0.01541707
45.01148;0.01431946
45.05839;0.01205926
45.08184;0.01112586
45.10677;0.01037168
45.13169;0.009877975
45.15661;0.009625073
45.18153;0.009575936
45.20646;0.009690524
45.23138;0.009934884
45.2563;0.01028572
45.28122;0.01073114
45.30615;0.01127049
45.33107;0.01191338
45.35599;0.01268244
45.36845;0.01312554
45.38091;0.01361614
45.39338;0.01416296
45.40584;0.01477517
45.4183;0.01546522
45.43076;0.0162473
45.44322;0.01713779
45.45568;0.01815526
45.46814;0.01932018
45.4806;0.02065455
45.48867;0.02161989
45.49673;0.02267076
45.5048;0.02381586
45.51286;0.02505823
45.52899;0.02786214
45.54511;0.0311176
45.56124;0.03485473
45.57736;0.03908255
45.59349;0.04381021
45.60961;0.04903424
45.636;0.05872247
45.66239;0.07016864
45.67998;0.07926924
45.69473;0.08830551
45.70947;0.09919758
45.712;0.1013064
45.71962;0.1081681
45.72723;0.1158928
45.74063;0.1320883
45.75403;0.1524366
45.76272;0.1683811
45.7714;0.1868653
45.78063;0.2097317
45.78986;0.2363516
45.79909;0.267185
45.80832;0.3026848
45.81755;0.3432801
45.82678;0.3893567
45.83601;0.4412357
45.84524;0.4991505
45.85393;0.5593043
45.86479;0.6421316
45.87565;0.7331798
45.89737;0.9370701
45.91909;1.161482
45.9408;1.390964
45.9647;1.625729
45.98859;1.813635
45.99293;1.84063
46.0055;1.904028
46.01807;1.943536
46.031;1.957558
46.04135;1.948927
46.05538;1.909634
46.06941;1.840702
46.09155;1.681077
46.11368;1.477408
46.13139;1.29831
46.14909;1.117691
46.16127;0.9978126
46.17344;0.8847613
46.18562;0.7804099
46.19779;0.6863568
46.20997;0.6032624
46.22214;0.5315131
46.23431;0.4707946
46.24648;0.4204635
46.25533;0.3898526
46.26861;0.3523153
46.27857;0.3299051
46.28853;0.3116137
46.30845;0.2845223
46.32062;0.2723362
46.33279;0.2621382
46.3459;0.2523342
46.359;0.2428764
46.365;0.2384656
46.38484;0.2228336
46.40468;0.2049831
46.42635;0.1829393
46.44802;0.1590995
46.48774;0.1152912
46.5076;0.09541886
46.52746;0.0778647
46.5383;0.06939243
46.54913;0.06173687
46.55997;0.05487629
46.5708;0.04879657
46.58164;0.04344463
46.59247;0.0387777
46.6033;0.0347309
46.61413;0.03124118
46.62497;0.02824231
46.6358;0.02567785
46.64664;0.02348449
46.65747;0.02161245
46.66831;0.02000975
46.67914;0.01863649
46.68997;0.01745391
46.7008;0.01643016
46.71164;0.01553758
46.72247;0.01475531
46.73331;0.01406328
46.74414;0.01344752
46.76581;0.01239489
46.78748;0.01152347
46.80915;0.01078485
46.83082;0.01014711
46.85249;0.009588815
46.87415;0.009095392
46.90304;0.008520211
46.91749;0.008263253
46.93193;0.008024912
46.94638;0.007803829
46.96082;0.007599675
46.97527;0.007411948
46.98971;0.007241145
47.00416;0.007087773
47.0186;0.006953352
47.02583;0.0068937
47.03305;0.006839612
47.04027;0.00679134
47.04749;0.006749262
47.05472;0.006713746
47.06194;0.006685341
47.06916;0.00666447
47.07638;0.006651634
47.08361;0.00664735
47.09083;0.006652155
47.09805;0.006666557
47.10527;0.006691058
47.1134;0.006731324
47.12153;0.006785593
47.12966;0.006854358
47.13778;0.006937861
47.15403;0.007149966
47.17028;0.007420657
47.18473;0.00770622
47.19917;0.008026425
47.22806;0.008726991
47.25334;0.009326989
47.27861;0.009815384
47.29125;0.009988717
47.30389;0.01010165
47.31595;0.01014653
47.328;0.01012613
47.33313;0.01009725
47.3471;0.009957983
47.36107;0.009733798
47.382;0.009258217
47.40292;0.008653968
47.43849;0.007479369
47.45628;0.006889005
47.47406;0.006332201
47.49185;0.00582638
47.50964;0.00538257
47.51854;0.00518528
47.52743;0.005004725
47.53632;0.004840325
47.54521;0.004691491
47.55411;0.0045573
47.563;0.004437137
47.57189;0.004329829
47.58078;0.004234316
47.58968;0.004149426
47.59857;0.004074285
47.60746;0.004007763
47.61635;0.003948887
47.62473;0.003899574
47.6331;0.003855604
47.64147;0.003816282
47.64984;0.003781041
47.65821;0.003749375
47.66658;0.003720839
47.67495;0.003695044
47.68332;0.003671652
47.70006;0.003630963
47.7168;0.003596934
47.73354;0.003568266
47.75028;0.00354406
47.76702;0.003523717
47.78376;0.003506855
47.81724;0.003482788
47.85072;0.003471295
47.8842;0.003473071
47.93443;0.003505093
47.98465;0.00358604
48.03487;0.003754903
48.05998;0.003902136
48.08509;0.004125432
48.09922;0.004301246
48.11334;0.004527283
48.12747;0.004818876
48.14159;0.00519416
48.15572;0.005676013
48.16984;0.006289808
48.18397;0.007065767
48.19809;0.008034392
48.21222;0.009229335
48.22634;0.01067947
48.24047;0.01241279
48.25459;0.01444452
48.26872;0.01678324
48.28284;0.01941554
48.31109;0.02543052
48.34457;0.03321993
48.37805;0.04042746
48.39584;0.04347308
48.41363;0.04569531
48.41781;0.04608033
48.42891;0.04683126
48.44;0.04717712
48.45759;0.04689938
48.48313;0.04485677
48.50846;0.0414077
48.53378;0.0373209
48.5476;0.03513078
48.56141;0.03314249
48.57292;0.03172242
48.58443;0.03057703
48.59594;0.02974794
48.60745;0.02926215
48.61839;0.0291294
48.62933;0.02931439
48.6512;0.03056392
48.67308;0.03275835
48.69495;0.03550308
48.71683;0.03832977
48.7387;0.04075921
48.7479;0.04156007
48.76145;0.04242606
48.775;0.04286655
48.79015;0.04281208
48.80389;0.04225316
48.81762;0.04122775
48.83132;0.03977907
48.84502;0.037963
48.85498;0.03645199
48.8749;0.03307894
48.895;0.02940789
48.91259;0.02615899
48.94651;0.02028321
48.96744;0.0171327
48.98837;0.01443706
49.0093;0.01221318
49.03023;0.01044122
49.04855;0.009227578
49.06686;0.008291035
49.08518;0.007591329
49.10349;0.007090605
49.11396;0.00687947
49.12442;0.0067153
49.142;0.006528876
49.15957;0.006433671
49.17714;0.006408416
49.19471;0.006435359
49.21229;0.006500014
49.22986;0.006590841
49.265;0.006819842
49.27;0.006855845
49.28098;0.006937295
49.29195;0.007021962
49.3139;0.007202938
49.32186;0.007273398
49.35173;0.007572284
49.38159;0.007956518
49.39653;0.008198373
49.41146;0.008486187
49.42639;0.00883339
49.44132;0.009257303
49.45626;0.009781057
49.47119;0.01043379
49.48612;0.01125458
49.49359;0.01174335
49.50105;0.01229296
49.50852;0.01291304
49.51599;0.01361191
49.52346;0.01439947
49.53092;0.01528519
49.53839;0.016283
49.54585;0.01740253
49.55332;0.01865977
49.56078;0.02006486
49.57074;0.0221978
49.5807;0.02465515
49.59066;0.02746959
49.60061;0.03066842
49.61057;0.03428522
49.62052;0.03833456
49.63048;0.04283928
49.64043;0.04779592
49.65089;0.05349247
49.66134;0.0596597
49.68224;0.07324948
49.70315;0.08804655
49.72405;0.1032156
49.74595;0.1183692
49.76785;0.1314481
49.79174;0.1418779
49.80587;0.1456629
49.82;0.1474838
49.82254;0.1475981
49.83011;0.147555
49.83767;0.1469469
49.85279;0.1441164
49.8715;0.1379653
49.89021;0.1295342
49.90768;0.1203611
49.92515;0.1107178
49.94262;0.1013772
49.96008;0.09307666
49.98004;0.08571599
49.99002;0.08316338
50.0;0.08151262
50.01507;0.08098423
50.03013;0.08319663
50.03766;0.08547943
50.04519;0.08863726
50.05272;0.09274664
50.06025;0.09789196
50.06967;0.1059299
50.07908;0.1159246
50.0885;0.1281208
50.09791;0.1427365
50.10733;0.1600664
50.11674;0.1803519
50.12615;0.2038978
50.13556;0.2309945
50.14498;0.2619611
50.15439;0.2969989
50.1638;0.3363766
50.17321;0.3802891
50.18263;0.4289283
50.19204;0.4822569
50.20145;0.5403029
50.21086;0.6029448
50.22467;0.7026789
50.23847;0.8104752
50.25228;0.9246595
50.26608;1.042634
50.29369;1.277888
50.3213;1.487841
50.34009;1.600825
50.35698;1.673592
50.35925;1.681012
50.3669;1.701631
50.37455;1.715291
50.38984;1.721108
50.4;1.709035
50.40339;1.702215
50.41549;1.666863
50.42759;1.61526
50.45178;1.4704
50.47891;1.260787
50.50603;1.029061
50.53317;0.8016546
50.54674;0.6962218
50.5603;0.5987963
50.57387;0.5103375
50.58743;0.4315459
50.601;0.3624108
50.61456;0.3027581
50.62751;0.2540725
50.64046;0.2128081
50.65341;0.1782022
50.66636;0.14945
50.67931;0.1257497
50.69226;0.1063379
50.70521;0.09051244
50.71815;0.07765569
50.7311;0.0672029
50.74405;0.05870102
50.757;0.05176276
50.76994;0.04607437
50.78289;0.04137032
50.79584;0.03745038
50.80879;0.03415256
50.82173;0.03135193
50.83407;0.029051
50.8464;0.02704457
50.87106;0.02371097
50.89573;0.02104892
50.92039;0.01887185
50.94506;0.0170552
50.96972;0.01551751
50.99438;0.01419971
51.01904;0.01305937
51.04371;0.01206424
51.06837;0.01119061
51.1177;0.009733403
51.16703;0.008575799
51.21635;0.007644943
51.27555;0.006762866
51.30515;0.00640704
51.33474;0.006110209
51.36434;0.005883084
51.39394;0.005748653
51.40874;0.00572765
51.42354;0.00574581
51.43834;0.005810768
51.45313;0.005930933
51.46793;0.006115457
51.48273;0.006373167
51.49753;0.006712042
51.51232;0.007137843
51.52774;0.007677808
51.54316;0.008314389
51.55858;0.00904001
51.57399;0.009839399
51.63565;0.01323398
51.65662;0.01417399
51.67758;0.01484249
51.68744;0.01504044
51.71;0.01517618
51.7301;0.01491132
51.74986;0.01431363
51.76962;0.01342961
51.80733;0.01121515
51.84503;0.008797168
51.86658;0.007517489
51.87736;0.006931812
51.88813;0.006389383
51.89891;0.005891886
51.90968;0.0054414
51.92045;0.005037264
51.93122;0.004678186
51.9411;0.004386572
51.95098;0.00412891
51.96086;0.003902734
51.97073;0.003705574
51.98061;0.0035343
51.99049;0.003386408
52.00037;0.003259269
52.01024;0.003150499
52.02012;0.003057573
52.03;0.00297851
52.04975;0.002854704
52.0695;0.002766476
52.08925;0.002704471
52.13234;0.002630857
52.1521;0.002617541
52.17185;0.00261499
52.18262;0.002618215
52.19631;0.002627512
52.21;0.002643539
52.22515;0.002670951
52.24172;0.002716063
52.25829;0.002782571
52.26141;0.002798104
52.26843;0.002837191
52.27545;0.00288269
52.28949;0.00299679
52.30353;0.003149459
52.31757;0.003352109
52.3285;0.003553398
52.33942;0.003801064
52.35034;0.004104201
52.36126;0.004472815
52.37218;0.004917897
52.3831;0.005451263
52.39402;0.00608529
52.40494;0.006832554
52.42055;0.008121632
52.43615;0.009698299
52.45175;0.0115877
52.46735;0.01380161
52.48295;0.01633431
52.49855;0.01915822
52.52975;0.0254428
52.5594;0.03161781
52.58904;0.03709022
52.61088;0.04011892
52.62662;0.0415642
52.64235;0.04229497
52.65;0.04237832
52.6602;0.04220908
52.67654;0.04128463
52.69288;0.03961203
52.71536;0.03628692
52.73783;0.03212209
52.78278;0.02296227
52.80526;0.01872794
52.8165;0.01682134
52.82773;0.01508538
52.83897;0.01352982
52.85021;0.01216259
52.86145;0.01098417
52.87268;0.009990745
52.88392;0.009171687
52.89516;0.008515704
52.9064;0.008007938
52.91763;0.00763197
52.92887;0.007369268
52.93836;0.007222343
52.94784;0.007132193
52.9668;0.007078135
53.00472;0.007197025
53.03;0.007235184
53.05;0.007159314
53.07;0.006961724
53.08719;0.006691099
53.10438;0.006335315
53.12391;0.005847646
53.14343;0.00530068
53.18248;0.004159618
53.21216;0.003365477
53.227;0.003016558
53.24184;0.002705562
53.25668;0.002433814
53.27152;0.002200645
53.28636;0.002003857
53.3012;0.001840203
53.31604;0.001705832
53.33088;0.001596677
53.34572;0.001508745
53.36056;0.001438336
53.3754;0.001382171
53.39024;0.001337459
53.41992;0.001273719
53.43867;0.001246545
53.45741;0.001227143
53.47616;0.001214562
53.4949;0.001208719
53.51365;0.001210344
53.53239;0.001221063
53.54177;0.001230623
53.55114;0.001243521
53.56051;0.001260274
53.56988;0.00128147
53.58082;0.001312737
53.59175;0.001352139
53.60269;0.001401091
53.61362;0.001460975
53.62456;0.00153347
53.63549;0.001620075
53.64643;0.001722586
53.65736;0.001842394
53.6683;0.001981155
53.67923;0.002139817
53.69017;0.002319536
53.7011;0.002520405
53.71204;0.002742661
53.72297;0.00298512
53.74484;0.00352466
53.78233;0.004554445
53.81982;0.005544254
53.83701;0.005917651
53.85419;0.0062084
53.86044;0.006290066
53.87522;0.00642662
53.89;0.006479538
53.90515;0.00644582
53.91998;0.006330424
53.9348;0.006142286
53.95803;0.005732699
53.98125;0.005241556
54.00447;0.00474357
54.02769;0.004313149
54.05091;0.004014539
54.06252;0.00393006
54.07413;0.003894307
54.08505;0.003907165
54.10145;0.004012066
54.11784;0.004215918
54.12946;0.004415162
54.14107;0.004653535
54.15268;0.004924274
54.16429;0.005219178
54.18751;0.005843612
54.21073;0.006445099
54.22986;0.006864249
54.24898;0.007169376
54.25717;0.007256918
54.28;0.007345418
54.3001;0.007224713
54.31557;0.007008774
54.33104;0.006696643
54.36056;0.00589223
54.39008;0.004930195
54.41258;0.004178467
54.43507;0.00346941
54.45757;0.002839139
54.46882;0.002560556
54.48006;0.002308227
54.49131;0.002081873
54.50256;0.001881185
54.51381;0.001705043
54.52505;0.001552025
54.5363;0.001420011
54.54754;0.001307218
54.55879;0.001211356
54.57003;0.001130525
54.58128;0.001062593
54.59253;0.001005782
54.60378;9.584005E-4
54.61502;9.189695E-4
54.62908;8.787792E-4
54.64314;8.467255E-4
54.6572;8.210426E-4
