Incident energy; cross section
21.81519,14.92012
21.83248,16.31143
21.84977,17.9103
21.86705,19.75939
21.88434,21.91696
21.90163,24.45501
21.91892,27.47
21.9362,31.08923
21.95565,36.11036
21.96538,39.10103
21.9751,42.48178
21.98483,46.32984
21.99455,50.72179
22.00428,55.76813
22.014,61.57925
22.02373,68.31006
22.03345,76.1135
22.04318,85.19801
22.0529,95.76224
22.06263,108.0687
22.07235,122.351
22.08207,138.8895
22.09179,157.9511
22.10044,177.2382
22.10908,198.8442
22.11773,222.9309
22.12637,249.5011
22.13502,278.6062
22.14366,310.085
22.15231,343.8182
22.16095,379.4277
22.16959,416.5367
22.17823,454.6155
22.18937,504.0983
22.20051,552.5267
22.22278,639.0016
22.23359,672.5355
22.24439,698.4942
22.2552,715.7588
22.266,723.518
22.27598,721.964
22.28595,712.1438
22.30354,676.2009
22.32112,620.6968
22.3387,552.0639
22.35628,477.3321
22.381,373.949
22.39336,326.6058
22.40572,283.5175
22.41808,245.1581
22.43044,211.6411
22.4428,182.8034
22.45515,158.3111
22.46519,141.2671
22.47523,126.5028
22.48527,113.7447
22.49531,102.7308
22.50535,93.21812
22.51539,84.98812
22.52543,77.84824
22.53547,71.63181
22.54551,66.1965
22.55555,61.42209
22.57563,53.46938
22.59571,47.15237
22.61579,42.041
22.63433,38.13176
22.65287,34.8267
22.67141,32.00239
22.68994,29.56765
22.70848,27.44942
22.72702,25.59452
22.74556,23.95999
22.76409,22.51229
22.80117,20.06797
22.83824,18.09597
22.87531,16.48014
22.91238,15.13823
22.94637,14.0976
22.98035,13.20413
23.01434,12.43216
23.04832,11.76267
23.08231,11.17983
23.11629,10.67157
23.18425,9.840419
23.25222,9.211259
23.32019,8.74917
23.38816,8.436918
23.45612,8.275039
23.50555,8.264487
23.55499,8.369259
23.58434,8.504665
23.61369,8.716406
23.64304,9.036486
23.65772,9.253127
23.67239,9.519829
23.68707,9.849773
23.70174,10.25848
23.71642,10.76562
23.73109,11.39194
23.73843,11.75709
23.74577,12.16027
23.75311,12.60378
23.76044,13.08875
23.76778,13.61767
23.77512,14.19025
23.78979,15.46117
23.79983,16.41853
23.80987,17.43167
23.82995,19.5379
23.85003,21.54384
23.87011,23.13863
23.88865,23.96396
23.90683,23.96546
23.91592,23.63198
23.925,23.07418
23.933,22.40367
23.945,21.11075
23.957,19.52623
23.97096,17.41656
23.98491,15.15111
24.00371,12.08783
24.0225,9.272776
24.03245,7.952675
24.0424,6.774563
24.05235,5.746557
24.0623,4.869331
24.0717,4.174223
24.0811,3.60034
24.0905,3.136601
24.09989,2.770743
24.10929,2.4888
24.11869,2.278177
24.12809,2.126565
24.13748,2.022863
24.14688,1.956996
24.15628,1.920652
24.16568,1.906777
24.17507,1.909607
24.18447,1.924559
24.19387,1.948048
24.21266,2.010264
24.22704,2.064544
24.24141,2.12032
24.27015,2.22888
24.2989,2.328408
24.32764,2.41756
24.35639,2.49717
24.38513,2.568485
24.44262,2.691578
24.50011,2.795816
24.5576,2.887593
24.67257,3.051236
24.76986,3.184553
24.86715,3.32575
24.96444,3.485285
25.06173,3.674288
25.15902,3.906485
25.25631,4.200714
25.30496,4.379327
25.3536,4.584887
25.40225,4.823358
25.45089,5.102083
25.50175,5.447609
25.55261,5.864887
25.60347,6.377726
25.65432,7.019456
25.67975,7.403199
25.70518,7.839308
25.73061,8.338217
25.75603,8.913064
25.78146,9.581774
25.80689,10.36743
25.83232,11.30172
25.85774,12.42834
25.88207,13.74532
25.90639,15.37775
25.91855,16.34902
25.93071,17.45074
25.94287,18.71005
25.95503,20.16162
25.9672,21.85134
25.97936,23.83338
25.99152,26.18164
26.00368,28.98815
26.01584,32.36792
26.028,36.46229
26.04016,41.44093
26.05232,47.50159
26.06559,55.61184
26.07886,65.58465
26.09213,77.72768
26.10539,92.30014
26.11866,109.5125
26.13192,129.3904
26.14519,151.8232
26.15845,176.3947
26.1673,193.6812
26.17614,211.3583
26.18941,237.9629
26.20267,263.5168
26.21594,286.688
26.2292,306.0592
26.23915,317.3466
26.2491,325.3533
26.25905,329.7538
26.269,330.3582
26.28393,324.0959
26.29577,313.3178
26.3076,298.0058
26.31944,278.9174
26.33127,257.017
26.35187,215.1102
26.37246,172.7108
26.39306,133.7494
26.40336,116.3844
26.41365,100.6779
26.42863,80.85422
26.43612,72.27533
26.44361,64.545
26.4511,57.61872
26.45859,51.44422
26.46608,45.96426
26.47356,41.12517
26.48105,36.85388
26.48854,33.09831
26.49603,29.80193
26.50351,26.91527
26.511,24.38155
26.51849,22.16014
26.52598,20.21072
26.53346,18.49954
26.54563,16.1387
26.5578,14.20479
26.56997,12.60732
26.58214,11.27553
26.59431,10.15458
26.60648,9.202144
26.61865,8.385566
26.63081,7.680127
26.64298,7.065019
26.65515,6.525435
26.67948,5.626723
26.70382,4.91152
26.72815,4.332749
26.75811,3.759283
26.78806,3.300778
26.81802,2.928054
26.84797,2.621012
26.87793,2.364687
26.90788,2.148342
26.93783,1.963827
26.96778,1.805612
26.99025,1.702613
27.00148,1.656362
27.01271,1.614023
27.02395,1.576177
27.03518,1.543816
27.04641,1.518216
27.05764,1.501159
27.06888,1.494971
27.08011,1.502581
27.09134,1.527501
27.10257,1.573805
27.1138,1.645989
27.12503,1.748727
27.13626,1.88653
27.14749,2.063289
27.16247,2.364196
27.17839,2.766502
27.1943,3.245525
27.22613,4.343378
27.24298,4.919321
27.25982,5.422099
27.26356,5.518509
27.27578,5.784432
27.288,5.9645
27.29059,5.990647
27.29836,6.042848
27.30612,6.055283
27.31945,5.985605
27.33278,5.809143
27.34602,5.544211
27.35926,5.211054
27.38574,4.434504
27.39778,4.071542
27.40982,3.722008
27.42186,3.395889
27.43389,3.10006
27.44593,2.837544
27.45797,2.609465
27.46399,2.508029
27.47001,2.414628
27.47603,2.328898
27.48204,2.250544
27.49107,2.145413
27.5001,2.053979
27.50913,1.974627
27.51816,1.905797
27.52719,1.846033
27.53622,1.794012
27.54525,1.748559
27.55427,1.70869
27.5633,1.673442
27.57233,1.642117
27.59038,1.588887
27.60844,1.54515
27.62649,1.508389
27.64455,1.476833
27.6626,1.449337
27.69871,1.403403
27.73482,1.366339
27.77093,1.33571
27.82871,1.296409
27.88649,1.265681
27.94427,1.241006
28.00205,1.220816
28.05983,1.204098
28.11761,1.190128
28.23316,1.168361
28.34872,1.152541
28.46427,1.140824
28.57983,1.131759
28.69538,1.124712
28.8302,1.118388
28.96501,1.113553
29.09983,1.109828
29.23464,1.107043
29.50427,1.102995
29.7739,1.101025
30.08205,1.101742
30.3902,1.10744
30.54428,1.113662
30.69835,1.124002
30.85243,1.140538
31.0065,1.167048
31.16058,1.20942
31.23762,1.240196
31.31465,1.281003
31.39169,1.335538
31.46873,1.409365
31.54577,1.511036
31.6228,1.654599
31.66855,1.769349
31.71429,1.915636
31.76003,2.105249
31.80577,2.355669
31.82864,2.51165
31.85151,2.694184
31.87438,2.909486
31.89725,3.165726
31.92012,3.47377
31.94299,3.848238
31.96586,4.308991
31.98873,4.883162
32.01161,5.608163
32.03448,6.533472
32.04592,7.091593
32.05735,7.725532
32.06879,8.447465
32.08022,9.268222
32.09166,10.2022
32.10309,11.26127
32.11453,12.46087
32.12596,13.81193
32.1374,15.32852
32.14883,17.01732
32.1717,20.93615
32.18615,23.77694
32.20059,26.87021
32.22948,33.6125
32.25661,40.11311
32.28374,45.99804
32.29731,48.44337
32.31087,50.42116
32.32443,51.85123
32.33799,52.67393
32.34898,52.87189
32.36546,52.37741
32.38194,50.9778
32.39842,48.77658
32.4149,45.92324
32.44766,39.02587
32.48042,31.66874
32.4968,28.17808
32.51318,24.94081
32.52956,22.01028
32.54594,19.40995
32.56009,17.42971
32.57424,15.68519
32.58839,14.15933
32.60253,12.83226
32.61668,11.67991
32.63082,10.68185
32.64497,9.815839
32.65911,9.064119
32.67326,8.408818
32.68741,7.835914
32.70156,7.332945
32.7157,6.889677
32.74399,6.14708
32.77228,5.553628
